Text,Label
"সাউন্ড কোয়ালিটি অনেক ভালো, পকেটে নিয়ে ও ব্যবহার করা যায় 🙂🙂🙂","positive"
"এবারো শাওমি নতুন ব্লুটুথ স্পিকার বাজারে এনেছে। গত মাসের শেষে একটা কিনেছিলাম আবার একটা কিনলাম, উপহার হিসেবে দেয়ার জন্য সঠিক পণ্য। ","positive"
"খুবই সুন্দর একটা ব্লুটুথ স্পিকার আর ব্যাটারি ব্যাক-আপও বেশ প্রশংসনীয়। ","positive"
"ব্লুটুথ স্পিকারটি খুব ছোট, সাধারণ দেখতে হলেও দুর্দান্ত সেবামানের জন্য বাজারে ব্যাপক সাড়া ফেলে দিয়েছে পণ্যটি। ","positive"
"বাজারে আসা নতুন হেডফোনগুলোর বেশ ভালো রিভিউ পাওয়া যাচ্ছে। টেকটেনের পণ্য বলে কথা!","positive"
"স্পিকারটি চাইনিজ ভার্শনেরটা হলেও এটি ব্যাবহার করে বুঝতে পারলাম এটির গুনগত মান একই। মানের দিক থেকে চাইনিজ এবং গ্লোবাল ভার্শনের মধ্যে বিন্দু মাত্র পার্থক্য নেই।","positive"
"এম আইয়ের এত ছোট স্পিকার অথচ এর সাউন্ড কোয়ালিটি বড় স্পিকারের মতই। এতে গান শুনলে মনে হয় বড় সাউন্ড বক্সে গান শুনছি।","positive"
"হেডফোনের এর সাউন্ড খুবই স্পষ্ট।এটিতে মাইক্রোফোন থাকায় আমি ল্যাপটপের সাথে লাগিয়ে স্কাইপে কথা বলি।","positive"
"বিজ্জাপনের কোথাও উল্লেখ ছিল না যে এটি একটি চাইনিজ মেমোরি কার্ড। ডেলেভারি পাওয়ার পর বুঝতে পেরেছি তাদের প্রতারণা। ","negative"
"এবারই প্রথম আমি প্রতারণার শিকার হলাম। ২টি ডেটা ক্যাবলের অর্ডার দিয়ে বড় একটি তার পেয়েছি। এজন্য সিদ্ধান্ত নিয়েছি অনলাইন থেকে আর কিছু কিনবো না। ","negative"
